time,Docked,pPrimed,Primed,Fusion,Transition 5
0.316,6489.39,884.9,234.39,2391.32,0.0
0.3161,6490.5,884.29,234.06,2391.15,0.01
0.3162,6491.87,883.43,233.74,2390.96,0.02
0.3163,6493.41,882.33,233.48,2390.78,0.0
0.3164,6495.14,881.18,233.16,2390.52,0.0
0.3165,6496.3,880.56,232.81,2390.33,0.01
0.3166,6497.79,879.66,232.47,2390.08,0.01
0.3167,6499.08,878.87,232.08,2389.97,0.02
0.3168,6500.45,877.85,231.87,2389.83,0.01
0.3169,6501.97,876.82,231.62,2389.59,0.0
0.317,6503.43,875.92,231.29,2389.36,0.0
0.3171,6505.05,874.95,230.9,2389.1,0.0
0.3172,6506.43,874.13,230.55,2388.89,0.02
0.3173,6507.97,873.19,230.28,2388.56,0.0
0.3174,6509.42,872.4,229.93,2388.25,0.02
0.3175,6510.6,871.75,229.64,2388.01,0.0
0.3176,6511.97,870.89,229.3,2387.84,0.02
0.3177,6513.5,869.91,229.0,2387.59,0.0
0.3178,6514.85,869.11,228.63,2387.41,0.0
0.3179,6516.29,868.33,228.28,2387.1,0.01
0.318,6517.47,867.68,227.96,2386.89,0.0
0.3181,6518.69,866.99,227.61,2386.71,0.01
0.3182,6520.08,866.07,227.3,2386.55,0.01
0.3183,6521.58,865.19,226.98,2386.25,0.0
0.3184,6522.78,864.48,226.68,2386.06,0.02
0.3185,6523.94,863.92,226.35,2385.79,0.0
0.3186,6525.49,862.9,226.04,2385.57,0.0
0.3187,6526.83,862.13,225.67,2385.37,0.0
0.3188,6528.04,861.39,225.38,2385.19,0.0
0.3189,6529.11,860.67,225.21,2385.01,0.01
0.319,6530.32,860.01,224.93,2384.74,0.0
0.3191,6531.64,859.25,224.64,2384.47,0.0
0.3192,6532.94,858.46,224.38,2384.22,0.01
0.3193,6534.22,857.6,224.1,2384.08,0.03
0.3194,6535.51,856.84,223.8,2383.85,0.02
0.3195,6536.91,856.01,223.43,2383.65,0.01
0.3196,6538.27,855.17,223.07,2383.49,0.02
0.3197,6539.6,854.32,222.76,2383.32,0.0
0.3198,6540.81,853.7,222.48,2383.01,0.0
0.3199,6541.9,853.06,222.27,2382.77,0.02
0.32,6543.26,852.27,221.96,2382.51,0.01
0.3201,6544.58,851.55,221.63,2382.24,0.0
0.3202,6545.75,850.87,221.44,2381.94,0.03
0.3203,6547.2,849.93,221.16,2381.71,0.0
0.3204,6548.41,849.19,220.89,2381.51,0.01
0.3205,6549.68,848.35,220.67,2381.3,0.0
0.3206,6550.85,847.71,220.38,2381.06,0.0
0.3207,6552.03,846.96,220.15,2380.86,0.0
0.3208,6553.15,846.27,219.83,2380.75,0.02
0.3209,6554.37,845.68,219.47,2380.48,0.02
0.321,6555.84,844.89,219.09,2380.18,0.01
0.3211,6557.21,844.08,218.81,2379.9,0.0
0.3212,6558.61,843.2,218.53,2379.66,0.02
0.3213,6560.06,842.44,218.09,2379.41,0.0
0.3214,6561.25,841.74,217.79,2379.22,0.0
0.3215,6562.57,841.04,217.39,2379.0,0.0
0.3216,6564.03,840.19,217.05,2378.73,0.02
0.3217,6565.44,839.24,216.76,2378.56,0.0
0.3218,6566.52,838.72,216.42,2378.34,0.01
0.3219,6567.64,838.14,216.09,2378.13,0.02
0.322,6569.19,837.21,215.73,2377.87,0.02
0.3221,6570.31,836.76,215.36,2377.57,0.0
0.3222,6571.67,836.07,214.99,2377.27,0.0
0.3223,6572.9,835.31,214.72,2377.07,0.01
0.3224,6574.08,834.68,214.38,2376.86,0.0
0.3225,6575.33,833.92,214.12,2376.63,0.01
0.3226,6576.8,832.87,213.92,2376.41,0.01
0.3227,6578.18,832.19,213.55,2376.08,0.0
0.3228,6579.45,831.36,213.34,2375.85,0.0
0.3229,6580.71,830.72,213.02,2375.55,0.0
0.323,6581.91,830.22,212.62,2375.25,0.01
0.3231,6583.18,829.39,212.43,2375.0,0.0
0.3232,6584.38,828.65,212.12,2374.85,0.02
0.3233,6585.57,828.0,211.78,2374.65,0.0
0.3234,6586.82,827.29,211.48,2374.41,0.01
0.3235,6587.98,826.53,211.27,2374.22,0.01
0.3236,6589.41,825.53,211.05,2374.01,0.0
0.3237,6590.71,824.71,210.78,2373.8,0.0
0.3238,6591.91,823.94,210.55,2373.6,0.0
0.3239,6593.14,823.18,210.35,2373.33,0.01
0.324,6594.52,822.36,210.07,2373.05,0.0
0.3241,6595.62,821.65,209.8,2372.93,0.01
0.3242,6596.77,821.09,209.42,2372.72,0.0
0.3243,6598.01,820.29,209.16,2372.54,0.0
0.3244,6599.41,819.45,208.81,2372.33,0.0
0.3245,6600.73,818.7,208.51,2372.06,0.0
0.3246,6602.11,817.83,208.24,2371.82,0.0
0.3247,6603.44,816.98,208.02,2371.56,0.0
0.3248,6604.68,816.29,207.74,2371.29,0.01
0.3249,6605.96,815.48,207.5,2371.06,0.0
0.325,6607.26,814.7,207.19,2370.85,0.0
0.3251,6608.45,814.07,206.89,2370.59,0.0
0.3252,6609.83,813.27,206.61,2370.29,0.0
0.3253,6611.16,812.38,206.34,2370.12,0.01
0.3254,6612.35,811.6,206.09,2369.96,0.0
0.3255,6613.93,810.56,205.82,2369.69,0.0
0.3256,6615.35,809.63,205.59,2369.43,0.0
0.3257,6616.49,808.93,205.36,2369.22,0.01
0.3258,6617.91,808.04,205.09,2368.96,0.0
0.3259,6619.07,807.34,204.84,2368.75,0.0
0.326,6620.46,806.43,204.56,2368.55,0.02
0.3261,6621.75,805.78,204.22,2368.25,0.0
0.3262,6622.82,805.22,203.95,2368.01,0.0
0.3263,6623.9,804.56,203.71,2367.83,0.0
0.3264,6625.05,803.83,203.51,2367.61,0.0
0.3265,6626.5,802.87,203.22,2367.41,0.0
0.3266,6627.91,801.89,203.01,2367.19,0.01
0.3267,6629.02,801.28,202.64,2367.06,0.0
0.3268,6630.5,800.55,202.24,2366.71,0.0
0.3269,6631.63,800.01,201.87,2366.49,0.0
0.327,6632.99,799.21,201.61,2366.19,0.0
0.3271,6634.41,798.23,201.37,2365.99,0.0
0.3272,6635.43,797.8,200.96,2365.81,0.01
0.3273,6636.73,797.0,200.68,2365.59,0.0
0.3274,6637.96,796.2,200.51,2365.33,0.0
0.3275,6639.22,795.45,200.29,2365.04,0.0
0.3276,6640.62,794.52,200.1,2364.76,0.01
0.3277,6641.67,793.85,199.84,2364.64,0.0
0.3278,6642.72,793.33,199.56,2364.39,0.0
0.3279,6643.68,792.85,199.32,2364.15,0.01
0.328,6644.86,792.25,198.97,2363.92,0.0
0.3281,6645.94,791.6,198.77,2363.69,0.0
0.3282,6647.41,790.65,198.49,2363.45,0.03
0.3283,6648.56,790.04,198.19,2363.21,0.0
0.3284,6649.64,789.32,197.99,2363.05,0.02
0.3285,6650.91,788.59,197.73,2362.77,0.0
0.3286,6652.22,787.74,197.52,2362.52,0.0
0.3287,6653.58,786.92,197.2,2362.3,0.01
0.3288,6655.08,785.98,196.9,2362.04,0.0
0.3289,6656.29,785.34,196.63,2361.74,0.0
0.329,6657.55,784.61,196.34,2361.5,0.0
0.3291,6658.75,783.89,196.11,2361.25,0.01
0.3292,6659.97,783.0,195.97,2361.06,0.0
0.3293,6661.12,782.39,195.74,2360.75,0.0
0.3294,6662.48,781.62,195.44,2360.46,0.0
0.3295,6663.71,780.86,195.2,2360.23,0.01
0.3296,6665.18,779.98,194.92,2359.92,0.0
0.3297,6666.11,779.5,194.68,2359.71,0.0
0.3298,6667.39,778.64,194.46,2359.51,0.0
0.3299,6668.56,778.06,194.14,2359.24,0.01
0.33,6669.71,777.41,193.88,2359.0,0.0
0.3301,6670.92,776.59,193.64,2358.85,0.03
0.3302,6672.01,775.95,193.38,2358.66,0.0
0.3303,6673.24,775.11,193.1,2358.55,0.01
0.3304,6674.51,774.26,192.85,2358.38,0.0
0.3305,6675.73,773.56,192.55,2358.16,0.01
0.3306,6677.04,772.75,192.33,2357.88,0.01
0.3307,6678.41,771.8,192.11,2357.68,0.0
0.3308,6679.49,771.12,191.87,2357.52,0.0
0.3309,6680.75,770.49,191.58,2357.18,0.0
0.331,6681.98,769.81,191.31,2356.9,0.0
0.3311,6683.16,769.14,191.02,2356.68,0.0
0.3312,6684.37,768.5,190.67,2356.46,0.03
0.3313,6685.72,767.63,190.44,2356.21,0.01
0.3314,6687.09,766.78,190.16,2355.97,0.01
0.3315,6688.19,766.13,189.95,2355.73,0.0
0.3316,6689.32,765.47,189.72,2355.49,0.0
0.3317,6690.44,764.65,189.55,2355.36,0.01
0.3318,6691.36,764.26,189.22,2355.16,0.01
0.3319,6692.68,763.54,188.9,2354.88,0.0
0.332,6693.9,762.86,188.61,2354.63,0.02
0.3321,6695.22,762.03,188.31,2354.44,0.01
0.3322,6696.14,761.52,188.02,2354.32,0.03
0.3323,6697.37,760.78,187.73,2354.12,0.0
0.3324,6698.82,759.81,187.52,2353.85,0.02
0.3325,6700.0,759.24,187.27,2353.49,0.0
0.3326,6700.93,758.74,187.03,2353.3,0.0
0.3327,6702.11,758.1,186.69,2353.1,0.02
0.3328,6703.28,757.58,186.32,2352.82,0.01
0.3329,6704.32,757.12,186.0,2352.56,0.0
0.333,6705.59,756.33,185.78,2352.3,0.0
0.3331,6706.85,755.45,185.57,2352.13,0.02
0.3332,6707.72,755.03,185.29,2351.96,0.0
0.3333,6708.88,754.26,185.08,2351.78,0.0
0.3334,6709.92,753.66,184.82,2351.6,0.02
0.3335,6710.95,753.18,184.49,2351.38,0.01
0.3336,6712.29,752.24,184.27,2351.2,0.01
0.3337,6713.34,751.75,184.0,2350.91,0.0
0.3338,6714.49,751.07,183.8,2350.64,0.01
0.3339,6715.64,750.36,183.54,2350.46,0.0
0.334,6716.99,749.51,183.29,2350.21,0.01
0.3341,6718.26,748.69,183.03,2350.02,0.04
0.3342,6719.14,748.26,182.83,2349.77,0.0
0.3343,6720.5,747.44,182.51,2349.55,0.0
0.3344,6721.46,746.86,182.3,2349.38,0.0
0.3345,6722.55,746.16,182.15,2349.14,0.0
0.3346,6723.83,745.35,181.99,2348.83,0.0
0.3347,6724.99,744.54,181.82,2348.65,0.01
0.3348,6726.19,743.8,181.54,2348.47,0.0
0.3349,6727.25,743.2,181.31,2348.24,0.0
0.335,6728.32,742.61,181.05,2348.02,0.0
0.3351,6729.33,741.98,180.84,2347.85,0.01
0.3352,6730.3,741.43,180.62,2347.65,0.01
0.3353,6731.3,740.84,180.39,2347.47,0.02
0.3354,6732.44,740.25,180.12,2347.19,0.0
0.3355,6733.65,739.47,179.91,2346.97,0.0
0.3356,6734.94,738.67,179.68,2346.71,0.0
0.3357,6736.02,738.2,179.38,2346.4,0.01
0.3358,6737.17,737.42,179.18,2346.23,0.0
0.3359,6738.23,736.78,178.98,2346.01,0.0
0.336,6739.44,736.08,178.77,2345.71,0.0
0.3361,6740.51,735.51,178.48,2345.5,0.01
0.3362,6741.7,734.82,178.19,2345.29,0.02
0.3363,6742.75,734.36,177.92,2344.97,0.0
0.3364,6743.74,733.78,177.66,2344.82,0.01
0.3365,6744.69,733.3,177.43,2344.58,0.0
0.3366,6745.87,732.6,177.22,2344.31,0.0
0.3367,6747.08,731.94,176.9,2344.08,0.0
0.3368,6748.3,731.19,176.62,2343.89,0.01
0.3369,6749.69,730.48,176.29,2343.54,0.01
0.337,6750.83,729.87,176.05,2343.25,0.01
0.3371,6752.23,728.95,175.88,2342.94,0.0
0.3372,6753.62,727.98,175.78,2342.62,0.0
0.3373,6754.81,727.23,175.58,2342.38,0.01
0.3374,6755.91,726.63,175.3,2342.16,0.0
0.3375,6756.92,726.05,175.04,2341.99,0.01
0.3376,6757.87,725.61,174.74,2341.78,0.0
0.3377,6759.18,724.91,174.46,2341.45,0.0
0.3378,6760.2,724.35,174.22,2341.23,0.0
0.3379,6761.2,723.72,174.06,2341.02,0.01
0.338,6762.51,722.85,173.9,2340.74,0.0
0.3381,6763.69,722.18,173.63,2340.5,0.0
0.3382,6764.87,721.56,173.36,2340.21,0.01
0.3383,6766.22,720.71,173.18,2339.89,0.0
0.3384,6767.34,720.09,172.94,2339.63,0.0
0.3385,6768.6,719.27,172.68,2339.45,0.01
0.3386,6769.65,718.63,172.45,2339.27,0.01
0.3387,6770.7,718.03,172.2,2339.07,0.01
0.3388,6771.88,717.34,171.97,2338.81,0.01
0.3389,6773.1,716.59,171.74,2338.57,0.02
0.339,6774.26,715.95,171.43,2338.36,0.0
0.3391,6775.63,715.1,171.2,2338.07,0.0
0.3392,6776.66,714.5,171.02,2337.82,0.01
0.3393,6777.97,713.68,170.78,2337.57,0.0
0.3394,6779.07,713.01,170.61,2337.31,0.0
0.3395,6780.18,712.43,170.34,2337.05,0.0
0.3396,6781.41,711.74,170.09,2336.76,0.01
0.3397,6782.45,711.1,169.83,2336.62,0.02
0.3398,6783.44,710.41,169.62,2336.53,0.0
0.3399,6784.56,709.72,169.41,2336.31,0.02
0.34,6785.69,709.11,169.1,2336.1,0.01
0.3401,6786.97,708.42,168.82,2335.79,0.01
0.3402,6788.13,707.87,168.45,2335.55,0.02
0.3403,6789.35,707.2,168.2,2335.25,0.01
0.3404,6790.47,706.5,167.98,2335.05,0.0
0.3405,6791.4,705.94,167.79,2334.87,0.0
0.3406,6792.65,705.17,167.53,2334.65,0.0
0.3407,6793.66,704.61,167.29,2334.44,0.0
0.3408,6794.83,703.88,167.09,2334.2,0.0
0.3409,6795.96,703.21,166.91,2333.92,0.0
0.341,6797.17,702.48,166.62,2333.73,0.02
0.3411,6798.29,701.81,166.39,2333.51,0.0
0.3412,6799.55,701.02,166.21,2333.22,0.0
0.3413,6800.69,700.32,165.98,2333.01,0.0
0.3414,6801.7,699.86,165.67,2332.77,0.0
0.3415,6803.07,699.07,165.38,2332.48,0.0
0.3416,6804.18,698.48,165.11,2332.23,0.01
0.3417,6805.24,697.78,164.92,2332.06,0.01
0.3418,6806.32,697.2,164.68,2331.8,0.0
0.3419,6807.4,696.6,164.42,2331.58,0.01
0.342,6808.41,696.08,164.18,2331.33,0.01
0.3421,6809.47,695.44,163.93,2331.16,0.0
0.3422,6810.74,694.7,163.67,2330.89,0.0
0.3423,6811.78,694.05,163.47,2330.7,0.0
0.3424,6812.83,693.39,163.29,2330.49,0.0
0.3425,6813.79,692.88,163.01,2330.32,0.0
0.3426,6814.96,692.13,162.78,2330.13,0.01
0.3427,6816.19,691.41,162.51,2329.89,0.01
0.3428,6817.47,690.44,162.39,2329.7,0.02
0.3429,6818.46,689.88,162.18,2329.48,0.0
0.343,6819.48,689.28,162.04,2329.2,0.0
0.3431,6820.69,688.54,161.81,2328.96,0.0
0.3432,6821.66,687.93,161.59,2328.82,0.01
0.3433,6822.99,687.17,161.33,2328.51,0.01
0.3434,6824.05,686.61,161.07,2328.27,0.0
0.3435,6825.11,686.01,160.88,2328.0,0.02
0.3436,6826.13,685.46,160.66,2327.75,0.01
0.3437,6827.11,684.9,160.45,2327.54,0.0
0.3438,6828.12,684.25,160.25,2327.38,0.01
0.3439,6829.12,683.6,160.02,2327.26,0.0
0.344,6830.1,683.14,159.79,2326.97,0.0
0.3441,6831.2,682.47,159.64,2326.69,0.01
0.3442,6832.26,681.9,159.41,2326.43,0.0
0.3443,6833.36,681.28,159.18,2326.18,0.0
0.3444,6834.55,680.68,158.87,2325.9,0.0
0.3445,6835.62,680.0,158.72,2325.66,0.01
0.3446,6836.53,679.55,158.43,2325.49,0.0
0.3447,6837.73,678.75,158.18,2325.34,0.02
0.3448,6838.68,678.32,157.9,2325.1,0.0
0.3449,6839.84,677.7,157.62,2324.84,0.03
0.345,6840.92,677.07,157.41,2324.6,0.0
0.3451,6841.84,676.55,157.18,2324.43,0.0
0.3452,6842.9,676.04,156.92,2324.14,0.0
0.3453,6843.85,675.47,156.78,2323.9,0.0
0.3454,6844.71,675.04,156.54,2323.71,0.0
0.3455,6845.67,674.57,156.38,2323.38,0.0
0.3456,6846.72,673.89,156.21,2323.18,0.01
0.3457,6847.71,673.41,155.92,2322.96,0.01
0.3458,6848.76,672.79,155.72,2322.73,0.0
0.3459,6849.78,672.23,155.52,2322.47,0.0
0.346,6850.88,671.53,155.33,2322.26,0.01
0.3461,6851.96,671.0,155.04,2322.0,0.0
0.3462,6853.16,670.26,154.81,2321.77,0.0
0.3463,6854.08,669.8,154.52,2321.6,0.01
0.3464,6855.22,669.16,154.33,2321.29,0.0
0.3465,6856.32,668.51,154.14,2321.03,0.0
0.3466,6857.36,667.91,153.91,2320.82,0.0
0.3467,6858.25,667.44,153.67,2320.64,0.02
0.3468,6859.49,666.69,153.45,2320.37,0.0
0.3469,6860.44,666.19,153.18,2320.19,0.0
0.347,6861.11,665.8,153.05,2320.04,0.0
0.3471,6862.15,665.23,152.79,2319.83,0.01
0.3472,6863.17,664.58,152.62,2319.63,0.0
0.3473,6864.09,664.05,152.44,2319.42,0.01
0.3474,6865.3,663.29,152.21,2319.2,0.01
0.3475,6866.43,662.56,152.07,2318.94,0.0
0.3476,6867.24,662.22,151.83,2318.71,0.02
0.3477,6868.25,661.66,151.56,2318.53,0.0
0.3478,6869.31,660.94,151.44,2318.31,0.01
0.3479,6870.42,660.28,151.22,2318.08,0.01
0.348,6871.47,659.62,151.11,2317.8,0.0
0.3481,6872.36,659.27,150.76,2317.61,0.0
0.3482,6873.35,658.55,150.62,2317.48,0.01
0.3483,6874.54,657.88,150.34,2317.24,0.0
0.3484,6875.52,657.27,150.17,2317.04,0.0
0.3485,6876.44,656.76,149.99,2316.81,0.0
0.3486,6877.35,656.33,149.75,2316.57,0.0
0.3487,6878.42,655.65,149.53,2316.4,0.0
0.3488,6879.39,655.04,149.39,2316.18,0.0
0.3489,6880.3,654.53,149.23,2315.94,0.0
0.349,6881.44,653.84,149.12,2315.6,0.0
0.3491,6882.58,653.21,148.93,2315.28,0.01
0.3492,6883.56,652.64,148.77,2315.03,0.0
0.3493,6884.6,651.97,148.6,2314.83,0.01
0.3494,6886.0,651.04,148.44,2314.52,0.0
0.3495,6886.85,650.54,148.22,2314.39,0.02
0.3496,6887.89,649.98,147.99,2314.14,0.02
0.3497,6888.98,649.4,147.75,2313.87,0.0
0.3498,6889.93,648.95,147.47,2313.65,0.0
0.3499,6890.99,648.29,147.3,2313.42,0.0
0.35,6891.79,647.89,147.11,2313.21,0.01
0.3501,6892.72,647.53,146.84,2312.91,0.0
0.3502,6893.88,646.81,146.57,2312.74,0.01
0.3503,6894.68,646.46,146.32,2312.54,0.0
0.3504,6895.49,645.97,146.18,2312.36,0.02
0.3505,6896.4,645.52,146.0,2312.08,0.0
0.3506,6897.48,644.8,145.83,2311.89,0.0
0.3507,6898.57,644.13,145.64,2311.66,0.0
0.3508,6899.65,643.43,145.49,2311.43,0.0
0.3509,6900.65,642.78,145.33,2311.24,0.0
0.351,6901.47,642.4,145.12,2311.01,0.02
0.3511,6902.61,641.75,144.91,2310.73,0.0
0.3512,6903.5,641.18,144.78,2310.54,0.01
0.3513,6904.52,640.5,144.61,2310.37,0.01
0.3514,6905.5,640.11,144.27,2310.12,0.0
0.3515,6906.45,639.65,144.04,2309.86,0.01
0.3516,6907.4,639.16,143.8,2309.64,0.01
0.3517,6908.42,638.53,143.6,2309.45,0.0
0.3518,6909.2,638.11,143.45,2309.24,0.0
0.3519,6910.38,637.4,143.24,2308.98,0.0
0.352,6911.18,636.97,143.08,2308.77,0.0
0.3521,6912.07,636.49,142.88,2308.56,0.0
0.3522,6913.12,635.9,142.63,2308.35,0.0
0.3523,6914.21,635.16,142.49,2308.14,0.01
0.3524,6915.27,634.53,142.24,2307.96,0.0
0.3525,6916.25,633.95,142.06,2307.74,0.0
0.3526,6917.27,633.43,141.84,2307.46,0.01
0.3527,6918.29,632.84,141.63,2307.24,0.0
0.3528,6919.1,632.52,141.37,2307.01,0.0
0.3529,6919.9,632.07,141.18,2306.85,0.01
0.353,6920.87,631.48,141.04,2306.61,0.0
0.3531,6921.78,631.0,140.8,2306.42,0.01
0.3532,6922.66,630.54,140.58,2306.22,0.01
0.3533,6923.51,630.08,140.43,2305.98,0.0
0.3534,6924.4,629.61,140.25,2305.74,0.0
0.3535,6925.32,629.07,140.08,2305.53,0.0
0.3536,6926.29,628.66,139.83,2305.22,0.01
0.3537,6927.36,628.06,139.63,2304.95,0.01
0.3538,6928.33,627.52,139.43,2304.72,0.01
0.3539,6929.31,626.96,139.22,2304.51,0.0
0.354,6930.21,626.5,139.0,2304.29,0.0
0.3541,6931.26,625.91,138.86,2303.97,0.0
0.3542,6932.17,625.38,138.69,2303.76,0.0
0.3543,6933.13,624.81,138.56,2303.5,0.0
0.3544,6934.19,624.13,138.46,2303.22,0.0
0.3545,6935.09,623.59,138.35,2302.97,0.0
0.3546,6936.01,623.13,138.15,2302.71,0.0
0.3547,6937.14,622.43,137.94,2302.49,0.0
0.3548,6938.18,621.87,137.76,2302.19,0.0
0.3549,6939.36,621.12,137.58,2301.94,0.0
0.355,6940.34,620.53,137.42,2301.71,0.0
0.3551,6941.22,620.09,137.18,2301.51,0.01
0.3552,6942.16,619.57,136.98,2301.29,0.0
0.3553,6943.04,619.15,136.77,2301.04,0.02
0.3554,6944.03,618.64,136.48,2300.85,0.01
0.3555,6945.04,617.97,136.31,2300.68,0.0
0.3556,6946.05,617.36,136.17,2300.42,0.0
0.3557,6947.09,616.83,135.89,2300.19,0.0
0.3558,6947.92,616.37,135.7,2300.01,0.0
0.3559,6948.83,616.0,135.45,2299.72,0.0
0.356,6949.81,615.45,135.25,2299.49,0.0
0.3561,6950.86,614.8,135.09,2299.25,0.0
0.3562,6951.82,614.26,134.94,2298.98,0.0
0.3563,6952.94,613.49,134.75,2298.82,0.01
0.3564,6953.9,612.95,134.56,2298.59,0.0
0.3565,6954.7,612.53,134.39,2298.38,0.01
0.3566,6955.77,611.77,134.25,2298.21,0.01
0.3567,6956.66,611.34,134.01,2297.99,0.0
0.3568,6957.58,610.81,133.78,2297.83,0.0
0.3569,6958.55,610.34,133.51,2297.6,0.02
0.357,6959.36,609.9,133.33,2297.41,0.0
0.3571,6960.33,609.44,133.11,2297.12,0.0
0.3572,6961.5,608.71,132.91,2296.88,0.0
0.3573,6962.5,608.12,132.73,2296.65,0.0
0.3574,6963.48,607.6,132.51,2296.41,0.01
0.3575,6964.47,606.95,132.35,2296.23,0.01
0.3576,6965.31,606.41,132.17,2296.11,0.0
0.3577,6966.22,605.89,132.0,2295.89,0.01
0.3578,6967.06,605.39,131.83,2295.72,0.0
0.3579,6968.01,604.81,131.69,2295.49,0.01
0.358,6968.93,604.22,131.58,2295.27,0.01
0.3581,6969.8,603.68,131.44,2295.08,0.0
0.3582,6970.74,603.17,131.29,2294.8,0.0
0.3583,6971.52,602.66,131.21,2294.61,0.01
0.3584,6972.23,602.33,130.96,2294.48,0.0
0.3585,6973.09,601.81,130.82,2294.28,0.0
0.3586,6973.96,601.38,130.63,2294.03,0.0
0.3587,6974.99,600.83,130.44,2293.74,0.01
0.3588,6975.93,600.21,130.29,2293.57,0.01
0.3589,6976.74,599.78,130.1,2293.38,0.01
0.359,6977.67,599.3,129.92,2293.11,0.0
0.3591,6978.51,598.85,129.71,2292.93,0.01
0.3592,6979.3,598.52,129.54,2292.64,0.0
0.3593,6980.1,598.05,129.41,2292.44,0.0
0.3594,6981.04,597.62,129.16,2292.18,0.01
0.3595,6981.88,597.31,128.93,2291.88,0.0
0.3596,6982.49,597.01,128.79,2291.71,0.0
0.3597,6983.6,596.39,128.58,2291.43,0.02
0.3598,6984.46,595.93,128.4,2291.21,0.01
0.3599,6985.31,595.45,128.23,2291.01,0.0
0.36,6986.44,594.89,128.01,2290.66,0.0
0.3601,6987.33,594.49,127.77,2290.41,0.0
0.3602,6988.3,593.96,127.54,2290.2,0.0
0.3603,6989.53,593.23,127.32,2289.92,0.01
0.3604,6990.37,592.81,127.1,2289.72,0.01
0.3605,6991.44,592.07,127.01,2289.48,0.0
0.3606,6992.27,591.62,126.83,2289.28,0.0
0.3607,6993.08,591.21,126.69,2289.02,0.0
0.3608,6993.94,590.84,126.48,2288.74,0.0
0.3609,6994.9,590.13,126.4,2288.57,0.0
0.361,6995.66,589.81,126.18,2288.35,0.0
0.3611,6996.62,589.25,125.99,2288.14,0.0
0.3612,6997.6,588.82,125.77,2287.81,0.02
0.3613,6998.39,588.48,125.55,2287.58,0.0
0.3614,6999.24,587.98,125.38,2287.4,0.0
0.3615,7000.25,587.19,125.32,2287.24,0.0
0.3616,7001.14,586.72,125.14,2287.0,0.01
0.3617,7002.01,586.29,124.93,2286.77,0.0
0.3618,7002.93,585.77,124.79,2286.51,0.0
0.3619,7003.85,585.3,124.61,2286.24,0.0
0.362,7004.65,584.91,124.43,2286.01,0.0
0.3621,7005.69,584.32,124.23,2285.76,0.0
0.3622,7006.56,583.77,124.12,2285.55,0.0
0.3623,7007.51,583.28,123.88,2285.33,0.01
0.3624,7008.45,582.81,123.69,2285.05,0.0
0.3625,7009.37,582.37,123.52,2284.74,0.01
0.3626,7010.36,581.79,123.32,2284.53,0.0
0.3627,7011.06,581.47,123.09,2284.38,0.01
0.3628,7012.13,580.85,122.87,2284.15,0.01
0.3629,7013.06,580.26,122.69,2283.99,0.02
0.363,7013.93,579.75,122.51,2283.81,0.0
0.3631,7014.79,579.27,122.35,2283.59,0.0
0.3632,7015.7,578.69,122.22,2283.39,0.01
0.3633,7016.55,578.17,122.04,2283.24,0.0
0.3634,7017.35,577.74,121.84,2283.07,0.01
0.3635,7018.19,577.33,121.71,2282.77,0.0
0.3636,7019.01,576.9,121.56,2282.53,0.0
0.3637,7019.83,576.34,121.49,2282.34,0.0
0.3638,7020.81,575.8,121.36,2282.03,0.0
0.3639,7021.63,575.5,121.12,2281.75,0.0
0.364,7022.59,574.94,120.93,2281.54,0.01
0.3641,7023.38,574.39,120.82,2281.41,0.0
0.3642,7024.19,574.0,120.6,2281.21,0.01
0.3643,7025.11,573.48,120.4,2281.01,0.0
0.3644,7026.17,572.78,120.22,2280.83,0.01
0.3645,7026.92,572.5,119.95,2280.63,0.01
0.3646,7027.61,572.25,119.76,2280.38,0.0
0.3647,7028.45,571.82,119.55,2280.18,0.0
0.3648,7029.46,571.27,119.4,2279.87,0.0
0.3649,7030.43,570.74,119.22,2279.61,0.0
0.365,7031.43,570.13,119.06,2279.38,0.0
0.3651,7032.36,569.55,118.94,2279.15,0.0
0.3652,7033.2,569.15,118.72,2278.93,0.0
0.3653,7034.07,568.75,118.53,2278.65,0.0
0.3654,7034.99,568.34,118.3,2278.37,0.0
0.3655,7035.99,567.72,118.14,2278.15,0.0
0.3656,7036.82,567.33,117.92,2277.93,0.0
0.3657,7037.78,566.67,117.79,2277.76,0.0
0.3658,7038.81,565.99,117.62,2277.58,0.01
0.3659,7039.78,565.51,117.41,2277.3,0.0
0.366,7040.61,564.92,117.35,2277.12,0.0
0.3661,7041.54,564.48,117.14,2276.84,0.01
0.3662,7042.58,563.86,116.99,2276.57,0.0
0.3663,7043.28,563.56,116.84,2276.32,0.01
0.3664,7044.32,562.99,116.64,2276.05,0.01
0.3665,7044.98,562.61,116.56,2275.85,0.01
0.3666,7045.9,562.11,116.42,2275.57,0.0
0.3667,7046.75,561.55,116.31,2275.39,0.0
0.3668,7047.7,561.08,116.16,2275.06,0.0
0.3669,7048.55,560.59,116.02,2274.84,0.0
0.367,7049.27,560.22,115.87,2274.64,0.0
0.3671,7049.97,559.97,115.64,2274.42,0.0
0.3672,7050.83,559.63,115.38,2274.16,0.0
0.3673,7051.72,559.02,115.32,2273.94,0.0
0.3674,7052.63,558.52,115.16,2273.69,0.0
0.3675,7053.52,558.08,114.95,2273.45,0.0
0.3676,7054.28,557.76,114.78,2273.18,0.0
0.3677,7055.27,557.1,114.64,2272.99,0.0
0.3678,7056.05,556.64,114.5,2272.81,0.01
